ts_code,trade_date,name,pct_change,close,change,open,high,low,pre_close,vol_ratio,turn_over,swing,vol,amount,selling,buying,total_share,float_share,pe,industry,area,float_mv,total_mv,avg_price,strength,activity,avg_turnover,attack,interval_3,interval_6
002601.SZ,20241128,龙佰集团,-3.08,17.65,-0.56,18.16,18.17,17.6,18.21,1.93,1.5,3.13,299098.0,53197.09,175016.0,124082.0,23.86,19.89,12.32,化工原料,河南,351.0,421.18,17.79,-1.81,4012.0,0.0,0.28,,
000627.SZ,20241128,天茂集团,-3.05,4.13,-0.13,4.26,4.32,4.12,4.26,0.96,3.13,4.69,1423639.0,60048.67,782178.0,641461.0,49.41,45.53,0.0,保险,湖北,188.02,204.05,4.22,-1.79,4266.0,0.0,0.24,,
002353.SZ,20241128,杰瑞股份,-3.03,35.51,-1.11,36.55,36.58,35.35,36.62,1.06,0.91,3.36,63305.0,22680.62,36430.0,26875.0,10.24,6.93,17.06,化工机械,山东,246.24,363.57,35.83,-1.77,3500.0,0.0,0.45,,
003032.SZ,20241128,传智教育,-3.03,11.2,-0.35,11.46,11.67,11.1,11.55,0.39,6.31,4.94,172556.0,19510.47,95095.0,77461.0,4.02,2.73,0.0,文教休闲,江苏,30.63,45.07,11.31,-1.77,3443.0,0.0,0.9,,
002065.SZ,20241128,东华软件,-3.02,7.72,-0.24,7.99,8.14,7.7,7.96,0.62,4.46,5.53,1295832.0,102213.07,726968.0,568864.0,32.05,29.08,37.88,软件服务,北京,224.49,247.46,7.89,-1.75,4608.0,0.0,0.26,,
002040.SZ,20241128,南 京 港,-3.01,7.09,-0.22,7.2,7.28,7.06,7.31,0.69,5.38,3.01,260254.0,18581.7,152746.0,107508.0,4.91,4.84,21.0,港口,江苏,34.31,34.79,7.14,-1.75,3101.0,0.0,0.42,,
002195.SZ,20241128,岩山科技,-3.0,3.56,-0.11,3.66,3.86,3.54,3.67,1.25,9.93,8.72,5572677.0,206042.27,3007234.0,2565443.0,56.82,56.13,358.21,软件服务,上海,199.82,202.26,3.7,-1.73,4737.0,0.0,0.56,,
000700.SZ,20241128,模塑科技,-2.99,7.46,-0.23,7.63,7.65,7.44,7.69,0.71,2.95,2.73,270388.0,20420.15,167624.0,102764.0,9.18,9.18,9.53,汽车配件,江苏,68.48,68.48,7.55,-1.73,2831.0,0.0,0.27,,
002533.SZ,20241128,金杯电工,-2.96,9.84,-0.3,10.06,10.11,9.8,10.14,0.73,5.11,3.06,325719.0,32327.0,197084.0,128635.0,7.34,6.37,12.69,电气设备,湖南,62.72,72.22,9.92,-1.69,3640.0,0.0,0.41,,
002068.SZ,20241128,黑猫股份,-2.95,7.57,-0.23,7.86,7.86,7.56,7.8,0.73,2.71,3.85,199308.0,15262.36,125405.0,73903.0,7.35,7.35,0.0,化工原料,江西,55.61,55.67,7.66,-1.68,3168.0,0.0,0.13,,
002847.SZ,20241128,盐津铺子,-2.95,50.7,-1.54,52.18,52.18,50.6,52.24,1.08,0.64,3.02,15549.0,7953.57,9273.0,6276.0,2.73,2.44,21.04,食品,湖南,123.82,138.32,51.15,-1.68,2275.0,0.0,0.2,,
000426.SZ,20241128,兴业银锡,-2.93,12.57,-0.38,12.86,12.89,12.52,12.95,1.01,1.04,2.86,173681.0,21983.38,118324.0,55357.0,18.37,16.75,13.32,铅锌,内蒙,210.49,230.94,12.66,-1.67,3584.0,0.0,0.4,,
002878.SZ,20241128,元隆雅图,-2.92,14.65,-0.44,15.46,16.5,14.5,15.09,0.9,20.69,13.25,483399.0,75023.72,262607.0,220792.0,2.61,2.34,129.36,广告包装,北京,34.23,38.24,15.52,-1.65,4316.0,0.0,1.03,,
002270.SZ,20241128,华明装备,-2.9,17.07,-0.51,17.59,17.59,17.02,17.58,0.94,0.81,3.24,61222.0,10540.56,38261.0,22961.0,8.96,7.59,23.24,电气设备,山东,129.6,152.99,17.22,-1.64,2450.0,0.0,0.29,,
002805.SZ,20241128,丰元股份,-2.9,13.74,-0.41,14.19,14.28,13.72,14.15,0.62,3.25,3.96,90706.0,12701.49,51221.0,39485.0,2.8,2.79,0.0,电气设备,山东,38.31,38.48,14.0,-1.63,2717.0,0.0,0.15,,
002047.SZ,20241128,宝鹰股份,-2.88,3.04,-0.09,3.08,3.17,3.01,3.13,0.92,4.01,5.11,538167.0,16479.86,316380.0,221787.0,15.16,13.41,0.0,装修装饰,深圳,40.77,46.09,3.06,-1.61,2920.0,0.0,1.0,,
002311.SZ,20241128,海大集团,-2.88,46.28,-1.37,47.43,47.47,46.21,47.65,1.0,0.35,2.64,59005.0,27543.17,32023.0,26982.0,16.64,16.63,15.94,饲料,广东,769.41,769.98,46.68,-1.61,4045.0,0.0,0.15,,
000631.SZ,20241128,顺发恒业,-2.83,3.09,-0.09,3.15,3.18,3.07,3.18,0.81,1.27,3.46,304864.0,9531.12,152246.0,152618.0,23.95,23.95,111.44,综合类,浙江,74.01,74.01,3.13,-1.57,2390.0,0.0,0.65,,
002668.SZ,20241128,TCL智家,-2.8,10.75,-0.31,11.01,11.05,10.71,11.06,0.72,1.73,3.07,187341.0,20319.98,119865.0,67476.0,10.84,10.84,10.59,家用电器,广东,116.54,116.54,10.85,-1.54,3132.0,0.0,0.37,,
002920.SZ,20241128,德赛西威,-2.77,122.15,-3.48,125.63,125.9,121.5,125.63,0.58,0.54,3.5,29903.0,36801.33,17373.0,12530.0,5.55,5.52,36.14,汽车配件,广东,673.67,677.88,123.07,-1.51,3416.0,0.0,0.53,,
002815.SZ,20241128,崇达技术,-2.76,9.5,-0.27,9.73,9.79,9.5,9.77,0.41,3.98,2.97,255191.0,24555.52,152725.0,102466.0,10.81,6.41,29.38,元器件,深圳,60.88,102.72,9.62,-1.5,3541.0,0.0,0.0,,
002717.SZ,20241128,岭南股份,-2.76,3.17,-0.09,3.27,3.41,3.16,3.26,1.37,27.6,7.67,4045850.0,132247.85,2046105.0,1999744.0,16.85,14.66,0.0,环境保护,广东,46.46,53.42,3.27,-1.5,4722.0,0.01,0.32,,
002605.SZ,20241128,姚记科技,-2.76,32.08,-0.91,32.99,34.0,31.51,32.99,1.14,12.35,7.55,410735.0,134201.29,231021.0,179714.0,4.14,3.33,23.49,互联网,上海,106.7,132.8,32.67,-1.49,4504.0,0.0,1.81,,
002757.SZ,20241128,南兴股份,-2.76,15.16,-0.43,15.47,15.68,15.16,15.59,0.45,9.14,3.34,257777.0,39554.55,148962.0,108815.0,2.95,2.82,16.21,专用机械,广东,42.76,44.79,15.34,-1.49,3817.0,0.0,0.0,,
002812.SZ,20241128,恩捷股份,-2.74,36.94,-1.04,37.71,38.24,36.86,37.98,0.58,1.57,3.63,128390.0,48017.66,76285.0,52105.0,9.71,8.17,60.67,电气设备,云南,301.84,358.79,37.4,-1.47,4117.0,0.0,0.22,,
002938.SZ,20241128,鹏鼎控股,-2.74,33.05,-0.93,33.9,33.9,32.97,33.98,0.74,0.75,2.74,173903.0,57847.17,96866.0,77037.0,23.19,23.05,29.11,元器件,深圳,761.97,766.28,33.26,-1.47,4331.0,0.0,0.24,,
002078.SZ,20241128,太阳纸业,-2.7,14.41,-0.4,14.77,14.84,14.4,14.81,0.59,0.57,2.97,158151.0,22921.78,87805.0,70346.0,27.95,27.77,12.28,造纸,山东,400.2,402.7,14.49,-1.44,3603.0,0.0,0.07,,
002557.SZ,20241128,洽洽食品,-2.7,29.95,-0.83,30.77,30.77,29.85,30.78,1.07,1.0,2.99,50541.0,15230.97,32772.0,17769.0,5.07,5.06,18.19,食品,安徽,151.52,151.85,30.14,-1.43,3088.0,0.0,0.34,,
002836.SZ,20241128,新宏泽,-2.69,8.32,-0.23,8.4,8.56,8.25,8.55,1.45,3.11,3.63,71602.0,6015.98,41039.0,30563.0,2.3,2.3,31.41,广告包装,广东,19.17,19.17,8.4,-1.43,1934.0,0.0,0.85,,
003028.SZ,20241128,振邦智能,-2.69,36.2,-1.0,36.71,36.85,35.88,37.2,1.06,6.02,2.61,32551.0,11825.59,19335.0,13216.0,1.12,0.54,22.65,元器件,深圳,19.57,40.46,36.33,-1.42,2085.0,0.0,0.89,,
002716.SZ,20241128,湖南白银,-2.67,3.64,-0.1,3.67,3.75,3.63,3.74,0.62,5.24,3.21,1158158.0,42613.79,713877.0,444281.0,28.23,22.1,62.43,小金属,湖南,80.46,102.76,3.68,-1.41,3946.0,0.0,0.28,,
000822.SZ,20241128,山东海化,-2.67,6.19,-0.17,6.3,6.32,6.17,6.36,0.57,3.49,2.36,312768.0,19443.13,188192.0,124576.0,8.95,8.95,24.19,化工原料,山东,55.41,55.41,6.22,-1.41,2956.0,0.0,0.32,,
002430.SZ,20241128,杭氧股份,-2.67,23.32,-0.64,23.99,24.0,23.19,23.96,0.85,0.84,3.38,81518.0,19038.74,47453.0,34065.0,9.84,9.72,25.48,化工机械,浙江,226.68,229.44,23.36,-1.41,2989.0,0.0,0.56,,
002324.SZ,20241128,普利特,-2.66,9.89,-0.27,10.2,10.23,9.8,10.16,0.29,2.92,4.23,226642.0,22688.36,140102.0,86540.0,11.14,7.75,39.51,塑料,上海,76.67,110.18,10.01,-1.39,3227.0,0.0,0.92,,
002965.SZ,20241128,祥鑫科技,-2.66,29.32,-0.8,30.12,30.16,29.27,30.12,0.66,2.67,2.95,40761.0,12073.76,24816.0,15945.0,2.04,1.53,16.68,汽车配件,广东,44.78,59.87,29.62,-1.39,1914.0,0.0,0.17,,
002709.SZ,20241128,天赐材料,-2.64,24.35,-0.66,25.13,25.2,24.24,25.01,0.53,3.11,3.84,430562.0,106301.4,244091.0,186471.0,19.19,13.83,103.58,化工原料,广东,336.65,467.23,24.69,-1.37,4595.0,0.0,0.45,,
002698.SZ,20241128,博实股份,-2.61,15.67,-0.42,15.98,16.11,15.64,16.09,0.7,2.85,2.92,239780.0,37930.88,142052.0,97728.0,10.23,8.41,26.34,化工机械,黑龙江,131.85,160.23,15.82,-1.35,3764.0,0.0,0.19,,
002824.SZ,20241128,和胜股份,-2.6,16.87,-0.45,17.35,17.35,16.82,17.32,0.48,6.95,3.06,131387.0,22327.3,79844.0,51543.0,2.79,1.89,63.52,铝,广东,31.91,47.09,16.99,-1.33,3226.0,0.0,0.3,,
002396.SZ,20241128,星网锐捷,-2.59,16.91,-0.45,17.32,17.5,16.88,17.36,1.24,2.06,3.57,119978.0,20610.6,67448.0,52530.0,5.89,5.83,28.41,通信设备,福建,98.63,99.53,17.18,-1.33,3326.0,0.0,0.18,,
000893.SZ,20241128,亚钾国际,-2.59,21.09,-0.56,21.65,22.03,20.94,21.65,1.35,1.65,5.03,133677.0,28544.92,76633.0,57044.0,9.29,8.12,28.35,农药化肥,广东,171.22,195.89,21.35,-1.32,3221.0,0.0,0.72,,
002981.SZ,20241128,朝阳科技,-2.58,24.9,-0.66,25.28,25.65,24.8,25.56,0.5,4.22,3.33,50272.0,12673.52,30407.0,19865.0,1.35,1.19,33.26,元器件,广东,29.67,33.59,25.21,-1.32,2643.0,0.0,0.4,,
000795.SZ,20241128,英洛华,-2.58,10.21,-0.27,10.41,10.65,10.18,10.48,0.55,8.63,4.48,978022.0,101806.96,527167.0,450855.0,11.34,11.34,42.04,矿物制品,浙江,115.75,115.75,10.41,-1.31,4657.0,0.0,0.29,,
000049.SZ,20241128,德赛电池,-2.57,24.26,-0.64,24.89,24.89,24.22,24.9,0.69,1.77,2.69,67869.0,16630.12,43457.0,24412.0,3.85,3.84,31.65,电气设备,深圳,93.28,93.31,24.5,-1.31,2984.0,0.0,0.17,,
000571.SZ,20241128,新大洲A,-2.56,3.8,-0.1,3.84,3.92,3.79,3.9,0.7,1.78,3.33,144812.0,5577.2,79402.0,65410.0,8.39,8.14,0.0,煤炭开采,海南,30.93,31.89,3.85,-1.3,1627.0,0.0,0.26,,
002845.SZ,20241128,同兴达,-2.54,16.11,-0.42,16.45,16.54,16.08,16.53,0.9,5.27,2.78,131945.0,21474.71,71009.0,60936.0,3.28,2.5,54.62,元器件,深圳,40.31,52.77,16.28,-1.28,3176.0,0.0,0.19,,
000595.SZ,20241128,宝塔实业,-2.54,8.83,-0.23,8.9,9.37,8.75,9.06,1.45,6.73,6.84,766261.0,69031.63,401624.0,364637.0,11.39,11.38,0.0,机械基件,宁夏,100.49,100.54,9.01,-1.27,4535.0,0.0,0.91,,
002517.SZ,20241128,恺英网络,-2.52,12.75,-0.33,13.09,13.36,12.69,13.08,1.1,2.81,5.12,538753.0,69852.2,300966.0,237787.0,21.53,19.14,16.08,互联网,福建,244.07,274.45,12.97,-1.26,4542.0,0.0,0.47,,
002463.SZ,20241128,沪电股份,-2.52,36.8,-0.95,37.75,37.78,36.65,37.75,0.84,1.61,2.99,309286.0,114629.39,179147.0,130139.0,19.18,19.17,28.64,元器件,江苏,705.45,705.87,37.06,-1.25,4576.0,0.0,0.41,,
002123.SZ,20241128,梦网科技,-2.51,10.49,-0.27,10.7,10.85,10.45,10.76,0.52,4.36,3.72,299582.0,31831.95,163207.0,136375.0,8.0,6.87,206.88,互联网,辽宁,72.05,83.96,10.63,-1.25,3954.0,0.0,0.38,,
002595.SZ,20241128,豪迈科技,-2.5,43.62,-1.12,44.78,44.78,43.33,44.74,1.13,0.35,3.24,28200.0,12334.61,18714.0,9486.0,8.0,7.95,18.47,专用机械,山东,346.68,348.96,43.74,-1.24,2817.0,0.0,0.67,,
002942.SZ,20241128,新农股份,-2.49,14.86,-0.38,15.5,15.52,14.8,15.24,2.19,3.96,4.72,55407.0,8405.73,31868.0,23539.0,1.56,1.4,23.37,农药化肥,浙江,20.8,23.18,15.17,-1.23,2141.0,0.0,0.41,,
002198.SZ,20241128,嘉应制药,-2.48,7.85,-0.2,8.07,8.18,7.81,8.05,0.71,2.7,4.6,137147.0,10971.67,74048.0,63099.0,5.08,5.08,1039.94,中成药,广东,39.84,39.84,8.0,-1.22,2371.0,0.0,0.51,,
000731.SZ,20241128,四川美丰,-2.48,7.88,-0.2,7.98,8.04,7.87,8.08,0.83,4.33,2.1,241813.0,19191.59,143219.0,98594.0,5.59,5.59,17.44,农药化肥,四川,44.04,44.04,7.94,-1.21,2765.0,0.0,0.13,,
002747.SZ,20241128,埃斯顿,-2.47,16.57,-0.42,16.99,16.99,16.53,16.99,0.59,2.54,2.71,199690.0,33408.29,118460.0,81230.0,8.7,7.87,0.0,机械基件,江苏,130.4,144.08,16.73,-1.21,3738.0,0.0,0.24,,
002530.SZ,20241128,金财互联,-2.46,8.71,-0.22,9.05,9.36,8.68,8.93,0.95,18.17,7.61,1263348.0,113369.89,653929.0,609419.0,7.79,6.95,1590.91,专用机械,江苏,60.55,67.87,8.97,-1.2,4537.0,0.0,0.35,,
002138.SZ,20241128,顺络电子,-2.44,30.85,-0.77,32.16,32.3,30.61,31.62,1.13,2.25,5.34,170095.0,53071.89,99126.0,70969.0,8.06,7.56,29.89,元器件,深圳,233.38,248.75,31.2,-1.17,4280.0,0.0,0.78,,
002572.SZ,20241128,索菲亚,-2.41,17.8,-0.44,18.24,18.24,17.74,18.24,0.79,1.97,2.74,128582.0,23044.78,71983.0,56599.0,9.63,6.51,13.95,家居用品,广东,115.96,171.42,17.92,-1.15,3576.0,0.0,0.34,,
002540.SZ,20241128,亚太科技,-2.4,5.69,-0.14,5.8,5.84,5.66,5.83,1.41,1.93,3.09,167055.0,9568.45,123837.0,43218.0,12.5,8.68,15.23,铝,江苏,49.37,71.14,5.73,-1.14,3314.0,0.0,0.53,,
002837.SZ,20241128,英维克,-2.39,36.7,-0.9,37.2,37.79,36.6,37.6,0.6,3.04,3.16,195062.0,72335.9,107013.0,88049.0,7.4,6.42,57.71,专用机械,深圳,235.75,271.42,37.08,-1.13,4371.0,0.0,0.27,,
002475.SZ,20241128,立讯精密,-2.38,38.2,-0.93,38.86,38.94,38.14,39.13,0.71,1.01,2.04,729523.0,280477.24,416044.0,313479.0,72.26,72.09,22.81,元器件,深圳,2753.88,2760.41,38.45,-1.11,4727.0,0.0,0.16,,
000833.SZ,20241128,粤桂股份,-2.35,16.18,-0.39,17.4,17.88,15.8,16.57,1.54,40.49,12.55,1836979.0,309789.88,985340.0,851639.0,8.02,4.54,43.31,综合类,广西,73.41,129.78,16.86,-1.09,4719.0,0.01,2.41,,
002438.SZ,20241128,江苏神通,-2.35,13.72,-0.33,13.98,14.2,13.56,14.05,0.73,2.21,4.56,103414.0,14318.31,64449.0,38965.0,5.08,4.69,22.92,机械基件,江苏,64.33,69.63,13.85,-1.08,1978.0,0.0,1.18,,
002683.SZ,20241128,广东宏大,-2.34,27.56,-0.66,28.43,28.43,27.46,28.22,0.64,0.7,3.44,46133.0,12830.5,29482.0,16651.0,7.6,6.6,24.17,化工原料,广东,182.0,209.46,27.81,-1.07,2744.0,0.0,0.36,,
002261.SZ,20241128,拓维信息,-2.32,20.18,-0.48,20.74,20.9,20.17,20.66,0.71,7.32,3.53,825761.0,168801.4,424498.0,401263.0,12.56,11.28,1726.56,软件服务,湖南,227.57,253.53,20.44,-1.06,4714.0,0.0,0.05,,
000607.SZ,20241128,华媒控股,-2.32,4.21,-0.1,4.27,4.42,4.19,4.31,1.65,6.25,5.34,543433.0,23334.92,285326.0,258107.0,10.18,8.7,287.55,广告包装,浙江,36.61,42.85,4.29,-1.06,3339.0,0.0,0.48,,
000727.SZ,20241128,冠捷科技,-2.32,2.95,-0.07,3.0,3.07,2.95,3.02,0.97,4.51,3.97,2041371.0,61211.21,1138940.0,902431.0,45.3,45.3,125.31,元器件,江苏,133.62,133.62,3.0,-1.05,4368.0,0.0,0.0,,
002756.SZ,20241128,永兴材料,-2.31,44.34,-1.05,45.07,45.1,43.85,45.39,0.73,1.97,2.75,76582.0,33953.17,42853.0,33729.0,5.39,3.89,18.47,小金属,浙江,172.35,239.04,44.34,-1.05,3688.0,0.0,1.12,,
002126.SZ,20241128,银轮股份,-2.3,17.85,-0.42,18.25,18.25,17.81,18.27,0.99,1.14,2.41,89199.0,16024.48,56200.0,32999.0,8.32,7.82,18.44,汽车配件,浙江,139.55,148.52,17.96,-1.03,2826.0,0.0,0.22,,
002759.SZ,20241128,天际股份,-2.3,10.63,-0.25,10.99,11.2,10.5,10.88,0.49,8.32,6.43,417108.0,44921.17,233193.0,183915.0,5.01,5.01,0.0,电气设备,广东,53.26,53.3,10.77,-1.03,4003.0,0.0,1.24,,
002407.SZ,20241128,多氟多,-2.29,13.22,-0.31,13.53,13.56,13.19,13.53,0.52,2.74,2.73,295609.0,39366.44,164538.0,131071.0,11.9,10.8,472.82,化工原料,河南,142.82,157.38,13.32,-1.03,4014.0,0.0,0.23,,
002348.SZ,20241128,高乐股份,-2.29,4.7,-0.11,5.29,5.29,4.58,4.81,3.01,32.94,14.76,2928682.0,151055.97,2237076.0,691606.0,9.47,8.89,0.0,文教休闲,广东,41.78,44.52,5.16,-1.02,3136.0,0.01,2.62,,
002594.SZ,20241128,比亚迪,-2.28,274.58,-6.42,281.2,281.56,273.0,281.0,1.32,1.36,3.05,158589.0,436577.89,87114.0,71475.0,29.09,11.62,23.74,汽车整车,深圳,3191.88,4973.37,275.29,-1.02,4722.0,0.0,0.58,,
000933.SZ,20241128,神火股份,-2.28,15.88,-0.37,16.25,16.27,15.86,16.25,0.85,1.19,2.52,267971.0,42838.95,166477.0,101494.0,22.49,22.43,7.57,铝,河南,356.22,357.2,15.99,-1.01,3991.0,0.0,0.13,,
002101.SZ,20241128,广东鸿图,-2.25,12.59,-0.29,12.89,12.98,12.56,12.88,0.72,1.4,3.26,87080.0,11092.59,52609.0,34471.0,6.65,6.23,23.5,汽车配件,广东,78.43,83.68,12.74,-0.99,2460.0,0.0,0.24,,
002791.SZ,20241128,坚朗五金,-2.24,27.02,-0.62,27.68,27.84,26.93,27.64,0.93,1.97,3.29,32324.0,8811.34,19878.0,12446.0,3.54,1.64,218.21,其他建材,广东,44.4,95.62,27.26,-0.98,2423.0,0.0,0.33,,
002669.SZ,20241128,康达新材,-2.24,10.46,-0.24,10.5,10.84,10.3,10.7,1.56,11.28,5.05,340137.0,35857.49,187315.0,152822.0,3.03,3.02,0.0,化工原料,上海,31.55,31.74,10.54,-0.98,3899.0,0.0,1.55,,
002655.SZ,20241128,共达电声,-2.24,12.66,-0.29,12.95,13.01,12.66,12.95,0.76,2.07,2.7,74553.0,9553.58,42583.0,31970.0,3.6,3.6,58.53,元器件,山东,45.56,45.58,12.81,-0.98,2374.0,0.0,0.0,,
003019.SZ,20241128,宸展光电,-2.22,25.07,-0.57,25.64,25.64,24.95,25.64,0.65,2.76,2.69,46318.0,11693.9,30103.0,16215.0,1.74,1.68,20.06,元器件,福建,42.08,43.64,25.25,-0.96,1834.0,0.0,0.48,,
002993.SZ,20241128,奥海科技,-2.18,34.99,-0.78,37.64,38.0,34.53,35.77,1.09,5.22,9.7,124145.0,44891.49,62533.0,61612.0,2.76,2.38,24.1,元器件,广东,83.25,96.59,36.16,-0.92,3707.0,0.0,1.33,,
001301.SZ,20241128,尚太科技,-2.17,74.31,-1.65,75.02,76.48,73.88,75.96,0.85,1.51,3.42,24111.0,18135.91,14038.0,10073.0,2.61,1.59,25.17,电气设备,河北,118.46,193.92,75.22,-0.91,2884.0,0.0,0.58,,
002466.SZ,20241128,天齐锂业,-2.17,37.84,-0.84,38.65,38.67,37.8,38.68,0.56,1.89,2.25,279290.0,106525.14,151640.0,127650.0,16.41,14.76,0.0,小金属,四川,558.63,558.93,38.14,-0.91,4564.0,0.0,0.11,,
000661.SZ,20241128,长春高新,-2.17,105.59,-2.34,107.93,108.45,105.21,107.93,0.95,1.13,3.0,44984.0,48010.22,26026.0,18958.0,4.02,3.98,11.42,生物制药,吉林,420.36,424.78,106.73,-0.9,3645.0,0.0,0.36,,
000488.SZ,20241128,晨鸣纸业,-2.17,3.16,-0.07,3.2,3.21,3.14,3.23,0.54,4.35,2.17,732041.0,23225.87,429676.0,302365.0,29.57,16.83,0.0,造纸,山东,53.18,76.74,3.17,-0.9,3212.0,0.0,0.64,,
002761.SZ,20241128,浙江建投,-2.17,9.94,-0.22,10.1,10.28,9.91,10.16,0.75,5.59,3.64,604087.0,60705.14,366679.0,237408.0,10.81,10.81,57.86,建筑工程,浙江,107.49,107.49,10.05,-0.9,4347.0,0.0,0.3,,
002027.SZ,20241128,分众传媒,-2.15,6.82,-0.15,7.0,7.0,6.8,6.97,1.17,0.61,2.87,886447.0,60844.43,395166.0,491281.0,144.42,144.42,18.62,广告包装,广东,984.96,984.96,6.86,-0.89,4535.0,0.0,0.29,,
002036.SZ,20241128,联创电子,-2.14,9.59,-0.21,9.73,9.82,9.49,9.8,0.82,4.54,3.37,478704.0,46115.34,257927.0,220777.0,10.69,10.54,0.0,元器件,江西,101.03,102.48,9.63,-0.88,4074.0,0.0,1.05,,
002472.SZ,20241128,双环传动,-2.14,26.5,-0.58,27.19,27.27,26.41,27.08,0.85,1.64,3.18,123670.0,33043.36,73658.0,50012.0,8.47,7.52,22.82,汽车配件,浙江,199.33,224.51,26.72,-0.88,3974.0,0.0,0.34,,
002541.SZ,20241128,鸿路钢构,-2.13,15.66,-0.34,16.05,16.38,15.6,16.0,1.23,1.23,4.87,60836.0,9711.77,29890.0,30946.0,6.9,4.96,12.36,钢加工,安徽,77.7,108.06,15.96,-0.86,2819.0,0.0,0.38,,
000811.SZ,20241128,冰轮环境,-2.11,10.23,-0.22,10.45,10.47,10.2,10.45,0.77,1.38,2.58,102619.0,10582.08,65629.0,36990.0,7.64,7.46,12.36,工程机械,山东,76.3,78.12,10.31,-0.84,2278.0,0.0,0.29,,
000423.SZ,20241128,东阿阿胶,-2.1,56.96,-1.22,58.02,58.15,56.61,58.18,1.12,0.98,2.65,63148.0,36039.56,36613.0,26535.0,6.44,6.44,23.88,中成药,山东,366.81,366.81,57.07,-0.83,3928.0,0.0,0.62,,
000880.SZ,20241128,潍柴重机,-2.1,12.15,-0.26,12.38,12.47,12.05,12.41,0.48,8.88,3.38,143963.0,17594.2,81841.0,62122.0,3.31,1.62,20.9,专用机械,山东,19.7,40.26,12.22,-0.83,3024.0,0.0,0.83,,
000550.SZ,20241128,江铃汽车,-2.09,24.33,-0.52,24.88,24.89,24.28,24.85,0.75,1.41,2.45,73294.0,17996.22,45198.0,28096.0,8.63,5.18,13.51,汽车整车,江西,126.14,210.02,24.55,-0.83,3025.0,0.0,0.21,,
002823.SZ,20241128,凯中精密,-2.08,15.03,-0.32,15.35,15.35,15.01,15.35,0.83,3.99,2.21,86271.0,13077.2,53805.0,32466.0,3.28,2.16,31.93,机械基件,深圳,32.53,49.35,15.16,-0.82,2363.0,0.0,0.13,,
001212.SZ,20241128,中旗新材,-2.08,23.09,-0.49,23.44,23.61,22.93,23.58,0.58,2.32,2.88,23639.0,5493.83,14690.0,8949.0,1.21,1.02,55.73,其他建材,广东,23.49,27.96,23.24,-0.81,1557.0,0.0,0.7,,
000858.SZ,20241128,五 粮 液,-2.07,144.0,-3.05,145.0,146.95,143.8,147.05,1.09,0.49,2.14,190454.0,276002.05,109878.0,80576.0,38.82,38.82,16.82,白酒,四川,5589.4,5589.52,144.92,-0.81,4726.0,0.0,0.14,,
002465.SZ,20241128,海格通信,-2.07,12.3,-0.26,12.53,12.73,12.27,12.56,0.92,2.12,3.66,516438.0,64488.81,272953.0,243485.0,24.82,24.32,123.81,通信设备,广东,299.1,305.27,12.49,-0.81,4166.0,0.0,0.24,,
002585.SZ,20241128,双星新材,-2.07,6.15,-0.13,6.25,6.31,6.13,6.28,0.55,2.27,2.87,202716.0,12589.79,116597.0,86119.0,11.52,8.93,0.0,塑料,江苏,54.91,70.88,6.21,-0.81,2777.0,0.0,0.33,,
002273.SZ,20241128,水晶光电,-2.06,20.4,-0.43,20.69,20.73,20.3,20.83,0.72,2.75,2.06,373939.0,76486.57,197754.0,176185.0,13.91,13.58,24.7,元器件,浙江,277.01,283.69,20.45,-0.8,4448.0,0.0,0.49,,
000792.SZ,20241128,盐湖股份,-2.05,17.66,-0.37,18.03,18.13,17.61,18.03,1.08,0.67,2.88,361411.0,64276.88,193348.0,168063.0,54.33,54.33,22.91,农药化肥,青海,959.43,959.45,17.78,-0.79,4206.0,0.0,0.28,,
002223.SZ,20241128,鱼跃医疗,-2.05,33.98,-0.71,34.69,34.72,33.81,34.69,1.33,0.9,2.62,84193.0,28648.4,50132.0,34061.0,10.02,9.39,16.68,医疗保健,江苏,318.96,340.64,34.03,-0.78,3745.0,0.0,0.5,,
002130.SZ,20241128,沃尔核材,-2.04,17.3,-0.36,17.5,17.72,17.22,17.66,0.78,4.55,2.83,568558.0,99224.26,309170.0,259388.0,12.6,12.49,24.95,电气设备,深圳,216.1,217.96,17.45,-0.77,4504.0,0.0,0.46,,
001279.SZ,20241128,强邦新材,-2.03,48.32,-1.0,48.62,49.35,48.18,49.32,0.95,12.39,2.37,45583.0,22226.1,24779.0,20804.0,1.6,0.37,83.41,广告包装,安徽,17.78,77.31,48.76,-0.76,3095.0,0.0,0.29,,
002906.SZ,20241128,华阳集团,-2.02,30.1,-0.62,30.73,30.85,30.04,30.72,0.78,0.84,2.64,43991.0,13356.79,25327.0,18664.0,5.25,5.25,25.5,汽车配件,广东,157.92,157.97,30.36,-0.75,2857.0,0.0,0.2,,
001306.SZ,20241128,夏厦精密,-2.0,56.8,-1.16,57.85,58.48,56.8,57.96,0.49,10.65,2.9,16503.0,9485.3,9350.0,7153.0,0.62,0.16,55.33,机械基件,浙江,8.8,35.22,57.48,-0.74,1949.0,0.01,0.0,,
000969.SZ,20241128,安泰科技,-2.0,11.76,-0.24,12.06,12.4,11.74,12.0,0.54,6.68,5.5,685117.0,82291.88,380354.0,304762.0,10.51,10.26,27.26,小金属,北京,120.66,123.57,12.01,-0.74,4496.0,0.0,0.17,,
