ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price,imp_dg,create_time
002149.SZ,西部材料,20241119,西部材料：持续加大研发投入，在建工程大幅增长,一般,一般报告,兴业证券,"石康,李博彦",2026Q4,427500.0,,58400.0,42300.0,0.87,18.1,,12.1,,增持,,,,2024-11-19 18:07:26
002149.SZ,西部材料,20241119,西部材料：持续加大研发投入，在建工程大幅增长,一般,一般报告,兴业证券,"石康,李博彦",2025Q4,372300.0,,43700.0,30600.0,0.63,25.0,,9.5,,增持,,,,2024-11-19 18:07:26
002149.SZ,西部材料,20241119,西部材料：持续加大研发投入，在建工程大幅增长,一般,一般报告,兴业证券,"石康,李博彦",2024Q4,310100.0,,27500.0,18300.0,0.38,41.8,,6.1,,增持,,,,2024-11-19 18:07:26
600673.SH,东阳光,20241119,东阳光：化工材料＋铝箔双擎驱动，制冷剂强者破茧化蝶,一般,首次关注,国盛证券,"杨义韬,张航",2026Q4,2002500.0,,187900.0,167700.0,0.56,15.3,,13.7,10.8,买入,,,,2024-11-19 18:07:26
600673.SH,东阳光,20241119,东阳光：化工材料＋铝箔双擎驱动，制冷剂强者破茧化蝶,一般,首次关注,国盛证券,"杨义韬,张航",2025Q4,1602000.0,,133500.0,119100.0,0.4,21.5,,10.9,13.9,买入,,,,2024-11-19 18:07:26
600673.SH,东阳光,20241119,东阳光：化工材料＋铝箔双擎驱动，制冷剂强者破茧化蝶,一般,首次关注,国盛证券,"杨义韬,张航",2024Q4,1335000.0,,56500.0,50400.0,0.17,50.8,,5.0,22.3,买入,,,,2024-11-19 18:07:26
002601.SZ,龙佰集团,20241119,龙佰集团：看好钛白粉龙头的对外扩张趋势不变,一般,首份报告,东方证券,"倪吉,顾雪莺",2026Q4,3434000.0,,543600.0,463300.0,1.94,9.6,,16.0,6.7,增持,,20.28,,2024-11-19 18:07:26
002601.SZ,龙佰集团,20241119,龙佰集团：看好钛白粉龙头的对外扩张趋势不变,一般,首份报告,东方证券,"倪吉,顾雪莺",2025Q4,3106960.0,,472000.0,402900.0,1.69,11.0,,15.3,7.5,增持,,20.28,,2024-11-19 18:07:26
002601.SZ,龙佰集团,20241119,龙佰集团：看好钛白粉龙头的对外扩张趋势不变,一般,首份报告,东方证券,"倪吉,顾雪莺",2024Q4,2795540.0,,396300.0,338800.0,1.42,13.1,,14.2,8.9,增持,,20.28,,2024-11-19 18:07:26
001322.SZ,箭牌家居,20241119,箭牌家居：多维度推行以旧换新业务,点评,一般报告,天风证券,孙海洋,2026Q4,820722.0,,17870.0,16202.0,0.17,49.38,,3.03,8.96,增持,,,,2024-11-19 18:07:26
001322.SZ,箭牌家居,20241119,箭牌家居：多维度推行以旧换新业务,点评,一般报告,天风证券,孙海洋,2025Q4,769186.0,,14782.0,13401.0,0.14,59.7,,2.56,9.85,增持,,,,2024-11-19 18:07:26
001322.SZ,箭牌家居,20241119,箭牌家居：多维度推行以旧换新业务,点评,一般报告,天风证券,孙海洋,2024Q4,731166.0,,12127.0,10995.0,0.11,72.76,,2.14,10.79,增持,,,,2024-11-19 18:07:26
600276.SH,恒瑞医药,20241119,恒瑞医药：创新药龙头新药加速商业化，代谢、自免管线进入收获期,点评,首次关注,山西证券,"魏赟,邓周宇",2026Q4,3606900.0,,836000.0,801500.0,1.26,38.0,,13.6,32.1,买入,,,,2024-11-19 18:07:26
600276.SH,恒瑞医药,20241119,恒瑞医药：创新药龙头新药加速商业化，代谢、自免管线进入收获期,点评,首次关注,山西证券,"魏赟,邓周宇",2025Q4,3123300.0,,725400.0,703500.0,1.1,43.2,,13.5,37.6,买入,,,,2024-11-19 18:07:26
600276.SH,恒瑞医药,20241119,恒瑞医药：创新药龙头新药加速商业化，代谢、自免管线进入收获期,点评,首次关注,山西证券,"魏赟,邓周宇",2024Q4,2693800.0,,633600.0,607900.0,0.95,50.1,,13.1,43.7,买入,,,,2024-11-19 18:07:26
301193.SZ,家联科技,20241119,家联科技：积极应对内外部环境变化,点评,一般报告,天风证券,孙海洋,2026Q4,364981.0,,21883.0,19621.0,1.02,15.48,,9.46,6.93,增持,,,,2024-11-19 18:07:26
301193.SZ,家联科技,20241119,家联科技：积极应对内外部环境变化,点评,一般报告,天风证券,孙海洋,2025Q4,296732.0,,16784.0,15156.0,0.79,20.04,,8.18,7.98,增持,,,,2024-11-19 18:07:26
301193.SZ,家联科技,20241119,家联科技：积极应对内外部环境变化,点评,一般报告,天风证券,孙海洋,2024Q4,244405.0,,11885.0,10722.0,0.56,28.33,,6.37,11.29,增持,,,,2024-11-19 18:07:26
300827.SZ,上能电气,20241119,上能电气：国内逆变业务压舱，海外光储厚积薄发,深度,首次关注,东吴证券,"曾朵红,郭亚男",2026Q4,1396500.0,,135700.0,128379.0,3.57,13.12,,28.59,,买入,,65.0,,2024-11-19 18:07:26
300827.SZ,上能电气,20241119,上能电气：国内逆变业务压舱，海外光储厚积薄发,深度,首次关注,东吴证券,"曾朵红,郭亚男",2025Q4,1038900.0,,98800.0,93515.0,2.6,18.01,,29.16,,买入,,65.0,,2024-11-19 18:07:26
300827.SZ,上能电气,20241119,上能电气：国内逆变业务压舱，海外光储厚积薄发,深度,首次关注,东吴证券,"曾朵红,郭亚男",2024Q4,728900.0,,54500.0,51528.0,1.43,32.68,,22.68,,买入,,65.0,,2024-11-19 18:07:26
605117.SH,德业股份,20241119,德业股份：Q3业绩亮眼，出货稳步增长,点评,一般报告,山西证券,"肖索,贾惠淋",2026Q4,1830500.0,,537900.0,464600.0,7.2,13.1,,29.3,9.3,买入,,,,2024-11-19 18:07:26
605117.SH,德业股份,20241119,德业股份：Q3业绩亮眼，出货稳步增长,点评,一般报告,山西证券,"肖索,贾惠淋",2025Q4,1531200.0,,452300.0,392200.0,6.08,15.6,,31.7,11.4,买入,,,,2024-11-19 18:07:26
605117.SH,德业股份,20241119,德业股份：Q3业绩亮眼，出货稳步增长,点评,一般报告,山西证券,"肖索,贾惠淋",2024Q4,1136400.0,,361300.0,313900.0,4.87,19.4,,33.2,14.7,买入,,,,2024-11-19 18:07:26
002409.SZ,雅克科技,20241119,雅克科技：电子材料平台型企业，并购切入新领域,点评,首次关注,群益证券,费倩然,2026Q4,986900.0,,179200.0,142000.0,2.98,20.95,1.28,,,买进,,74.0,,2024-11-19 18:07:26
002409.SZ,雅克科技,20241119,雅克科技：电子材料平台型企业，并购切入新领域,点评,首次关注,群益证券,费倩然,2025Q4,839200.0,,153700.0,121900.0,2.56,24.43,1.12,,,买进,,74.0,,2024-11-19 18:07:26
002409.SZ,雅克科技,20241119,雅克科技：电子材料平台型企业，并购切入新领域,点评,首次关注,群益证券,费倩然,2024Q4,666700.0,,120900.0,95800.0,2.01,31.06,0.96,,,买进,,74.0,,2024-11-19 18:07:26
300054.SZ,鼎龙股份,20241119,鼎龙股份：业绩快速增长，半导体业务占比持续提升,点评,一般报告,中银国际,"余嫄嫄,范琦岩",2026Q4,470100.0,,119100.0,87700.0,0.93,28.2,0.0,13.5,15.7,增持,,,,2024-11-19 18:07:26
300054.SZ,鼎龙股份,20241119,鼎龙股份：业绩快速增长，半导体业务占比持续提升,点评,一般报告,中银国际,"余嫄嫄,范琦岩",2025Q4,398500.0,,92500.0,67500.0,0.72,36.7,0.0,12.0,20.8,增持,,,,2024-11-19 18:07:26
300054.SZ,鼎龙股份,20241119,鼎龙股份：业绩快速增长，半导体业务占比持续提升,点评,一般报告,中银国际,"余嫄嫄,范琦岩",2024Q4,331200.0,,71500.0,49100.0,0.52,50.4,0.0,9.9,27.3,增持,,,,2024-11-19 18:07:26
430476.BJ,海能技术,20241119,海能技术：分析仪器“小巨人”，需求低谷期保持高研发投入静待花开——北交所公司深度报告,深度,一般报告,开源证券,诸海滨,2026Q4,43400.0,,5100.0,4900.0,0.58,20.9,,8.3,11.0,买入,,,,2024-11-19 18:07:26
430476.BJ,海能技术,20241119,海能技术：分析仪器“小巨人”，需求低谷期保持高研发投入静待花开——北交所公司深度报告,深度,一般报告,开源证券,诸海滨,2025Q4,37200.0,,4200.0,4200.0,0.5,24.7,,7.2,13.6,买入,,,,2024-11-19 18:07:26
430476.BJ,海能技术,20241119,海能技术：分析仪器“小巨人”，需求低谷期保持高研发投入静待花开——北交所公司深度报告,深度,一般报告,开源证券,诸海滨,2024Q4,33200.0,,3400.0,3600.0,0.42,28.9,,6.0,16.9,买入,,,,2024-11-19 18:07:26
430685.BJ,新芝生物,20241119,新芝生物：生命科学仪器“小巨人”，产品矩阵＋客户拓展等蓄势打造核心壁垒——北交所公司深度报告,深度,一般报告,开源证券,诸海滨,2026Q4,20600.0,,6600.0,4900.0,0.53,24.4,,9.5,11.6,增持,,,,2024-11-19 18:07:26
430685.BJ,新芝生物,20241119,新芝生物：生命科学仪器“小巨人”，产品矩阵＋客户拓展等蓄势打造核心壁垒——北交所公司深度报告,深度,一般报告,开源证券,诸海滨,2025Q4,18300.0,,5700.0,4100.0,0.45,28.8,,8.4,14.3,增持,,,,2024-11-19 18:07:26
430685.BJ,新芝生物,20241119,新芝生物：生命科学仪器“小巨人”，产品矩阵＋客户拓展等蓄势打造核心壁垒——北交所公司深度报告,深度,一般报告,开源证券,诸海滨,2024Q4,16600.0,,5100.0,3700.0,0.4,32.4,,7.7,14.6,增持,,,,2024-11-19 18:07:26
603063.SH,禾望电气,20241119,禾望电气：风光储氢全面布局，业绩短期承压,点评,一般报告,东吴证券,"曾朵红,许钧赫",2026Q4,517900.0,,75100.0,67155.0,1.52,12.73,,11.88,,买入,,,,2024-11-19 18:07:26
603063.SH,禾望电气,20241119,禾望电气：风光储氢全面布局，业绩短期承压,点评,一般报告,东吴证券,"曾朵红,许钧赫",2025Q4,437600.0,,63000.0,56387.0,1.27,15.16,,11.32,,买入,,,,2024-11-19 18:07:26
603063.SH,禾望电气,20241119,禾望电气：风光储氢全面布局，业绩短期承压,点评,一般报告,东吴证券,"曾朵红,许钧赫",2024Q4,362500.0,,50800.0,45794.0,1.03,18.66,,10.37,,买入,,,,2024-11-19 18:07:26
002532.SZ,天山铝业,20241119,天山铝业：一体化优质铝企，顺周期弹性可期,一般,首次关注,平安证券,"陈潇榕,马书蕾",2026Q4,3562300.0,,701600.0,573300.0,1.23,6.8,,17.2,4.3,推荐,,,,2024-11-19 18:07:26
002532.SZ,天山铝业,20241119,天山铝业：一体化优质铝企，顺周期弹性可期,一般,首次关注,平安证券,"陈潇榕,马书蕾",2025Q4,3383700.0,,619900.0,502000.0,1.08,7.7,,16.9,5.3,推荐,,,,2024-11-19 18:07:26
002532.SZ,天山铝业,20241119,天山铝业：一体化优质铝企，顺周期弹性可期,一般,首次关注,平安证券,"陈潇榕,马书蕾",2024Q4,3163600.0,,514700.0,410800.0,0.88,9.5,,15.4,6.6,推荐,,,,2024-11-19 18:07:26
605305.SH,中际联合,20241119,中际联合：三季度业绩延续高增，订单结构持续优化,点评,一般报告,国信证券,"王蔚祺,王晓声",2026Q4,222900.0,,62000.0,55500.0,2.61,10.8,2.8,17.8,11.5,优于大市,,,,2024-11-19 18:07:26
605305.SH,中际联合,20241119,中际联合：三季度业绩延续高增，订单结构持续优化,点评,一般报告,国信证券,"王蔚祺,王晓声",2025Q4,181800.0,,47800.0,42800.0,2.01,14.0,2.1,15.6,15.4,优于大市,,,,2024-11-19 18:07:26
605305.SH,中际联合,20241119,中际联合：三季度业绩延续高增，订单结构持续优化,点评,一般报告,国信证券,"王蔚祺,王晓声",2024Q4,141000.0,,37300.0,33400.0,1.57,17.9,1.7,13.7,20.9,优于大市,,,,2024-11-19 18:07:26
003010.SZ,若羽臣,20241119,若羽臣调研更新：大单品持续放量，看好绽家增长势能,点评,一般报告,国泰君安,"訾猛,闫清徽,杨柳",2026Q4,314400.0,,,18900.0,1.11,19.97,3.2,14.8,16.72,增持,,26.56,,2024-11-19 18:07:26
003010.SZ,若羽臣,20241119,若羽臣调研更新：大单品持续放量，看好绽家增长势能,点评,一般报告,国泰君安,"訾猛,闫清徽,杨柳",2025Q4,250300.0,,,14100.0,0.83,26.86,2.4,11.6,22.19,增持,,26.56,,2024-11-19 18:07:26
003010.SZ,若羽臣,20241119,若羽臣调研更新：大单品持续放量，看好绽家增长势能,点评,一般报告,国泰君安,"訾猛,闫清徽,杨柳",2024Q4,182000.0,,,10000.0,0.59,37.78,1.7,8.6,30.12,增持,,26.56,,2024-11-19 18:07:26
600170.SH,上海建工,20241119,上海建工：上海地区建筑龙头，国改市值管理催化,点评,一般报告,国泰君安,"韩其成,郭浩然",2026Q4,37368500.0,,,207300.0,0.23,12.13,2.8,4.2,,增持,,4.2,,2024-11-19 18:07:26
600170.SH,上海建工,20241119,上海建工：上海地区建筑龙头，国改市值管理催化,点评,一般报告,国泰君安,"韩其成,郭浩然",2025Q4,34981700.0,,,190100.0,0.21,13.23,2.5,4.0,,增持,,4.2,,2024-11-19 18:07:26
600170.SH,上海建工,20241119,上海建工：上海地区建筑龙头，国改市值管理催化,点评,一般报告,国泰君安,"韩其成,郭浩然",2024Q4,33032700.0,,,172900.0,0.19,14.55,2.2,3.7,0.6,增持,,4.2,,2024-11-19 18:07:26
000157.SZ,中联重科,20241119,中联重科：国内地产敞口下降，表观增长有望加速,点评,一般报告,中金,"邹靖,刘中玉,肖雪杨",2025Q4,5235200.0,,603800.0,500800.0,0.58,12.1,6.5,8.6,8.4,跑赢行业,,8.65,,2024-11-19 18:07:26
000157.SZ,中联重科,20241119,中联重科：国内地产敞口下降，表观增长有望加速,点评,一般报告,中金,"邹靖,刘中玉,肖雪杨",2024Q4,4726900.0,,467000.0,387300.0,0.45,15.6,5.1,6.8,10.9,跑赢行业,,8.65,,2024-11-19 18:07:26
688072.SH,拓荆科技,20241119,拓荆科技：营收同比高增，新品收入确认节奏加快,点评,首份报告,东方证券,"蒯剑,韩潇锐,薛宏伟,朱茜",2026Q4,705300.0,,140500.0,129100.0,4.64,39.7,,20.0,30.6,买入,,236.13,,2024-11-19 18:07:26
688072.SH,拓荆科技,20241119,拓荆科技：营收同比高增，新品收入确认节奏加快,点评,首份报告,东方证券,"蒯剑,韩潇锐,薛宏伟,朱茜",2025Q4,541600.0,,94300.0,91400.0,3.28,56.1,,16.6,44.3,买入,,236.13,,2024-11-19 18:07:26
688072.SH,拓荆科技,20241119,拓荆科技：营收同比高增，新品收入确认节奏加快,点评,首份报告,东方证券,"蒯剑,韩潇锐,薛宏伟,朱茜",2024Q4,383300.0,,52900.0,53700.0,1.93,95.3,,11.1,76.1,买入,,236.13,,2024-11-19 18:07:26
600483.SH,福能股份,20241118,福能股份：Q3短期因素扰动业绩，储备项目稳健推进,点评,一般报告,湘财证券,孙菲,2026Q4,1573435.0,,479800.0,346722.0,1.295,7.3,,11.34,4.67,增持,,,,2024-11-20 18:07:25
600483.SH,福能股份,20241118,福能股份：Q3短期因素扰动业绩，储备项目稳健推进,点评,一般报告,湘财证券,孙菲,2025Q4,1482807.0,,429000.0,309998.0,1.158,8.16,,11.44,5.25,增持,,,,2024-11-20 18:07:25
600483.SH,福能股份,20241118,福能股份：Q3短期因素扰动业绩，储备项目稳健推进,点评,一般报告,湘财证券,孙菲,2024Q4,1474055.0,,397200.0,287029.0,1.072,8.82,,11.96,5.56,增持,,,,2024-11-20 18:07:25
603567.SH,珍宝岛,20241118,珍宝岛：中药、化药、生物药协同发展，集采有望带来放量,点评,首次关注,湘财证券,许雯,2026Q4,644600.0,,157900.0,134400.0,1.43,8.23,,13.8,5.53,增持,,,,2024-11-20 18:07:25
603567.SH,珍宝岛,20241118,珍宝岛：中药、化药、生物药协同发展，集采有望带来放量,点评,首次关注,湘财证券,许雯,2025Q4,488800.0,,105400.0,89200.0,0.95,12.41,,10.3,7.84,增持,,,,2024-11-20 18:07:25
603567.SH,珍宝岛,20241118,珍宝岛：中药、化药、生物药协同发展，集采有望带来放量,点评,首次关注,湘财证券,许雯,2024Q4,330200.0,,58200.0,55100.0,0.58,20.09,,7.0,11.91,增持,,,,2024-11-20 18:07:25
600563.SH,法拉电子,20241118,法拉电子：光伏和新能源车市场快速增长，推动Q3营收创新高,点评,一般报告,湘财证券,李杰,2026Q4,763400.0,,214600.0,185400.0,8.24,15.17,,24.5,10.33,买入,,,,2024-11-20 18:07:25
600563.SH,法拉电子,20241118,法拉电子：光伏和新能源车市场快速增长，推动Q3营收创新高,点评,一般报告,湘财证券,李杰,2025Q4,597500.0,,169000.0,146000.0,6.49,19.26,,23.0,12.92,买入,,,,2024-11-20 18:07:25
600563.SH,法拉电子,20241118,法拉电子：光伏和新能源车市场快速增长，推动Q3营收创新高,点评,一般报告,湘财证券,李杰,2024Q4,465200.0,,134600.0,116300.0,5.17,24.18,,21.5,15.99,买入,,,,2024-11-20 18:07:25
605589.SH,圣泉集团,20241118,圣泉集团公司动态研究：PPO产能逐步释放，Q3归母净利润环比提升,点评,首份报告,国海证券,"李永磊,董伯骏,贾冰",2026Q4,1427400.0,,174800.0,148900.0,1.76,13.2,,12.0,7.26,买入,,,,2024-11-20 18:07:25
605589.SH,圣泉集团,20241118,圣泉集团公司动态研究：PPO产能逐步释放，Q3归母净利润环比提升,点评,首份报告,国海证券,"李永磊,董伯骏,贾冰",2025Q4,1218700.0,,153300.0,129800.0,1.53,15.15,,11.0,8.36,买入,,,,2024-11-20 18:07:25
605589.SH,圣泉集团,20241118,圣泉集团公司动态研究：PPO产能逐步释放，Q3归母净利润环比提升,点评,首份报告,国海证券,"李永磊,董伯骏,贾冰",2024Q4,987300.0,,98100.0,84200.0,0.99,23.36,,8.0,11.38,买入,,,,2024-11-20 18:07:25
603722.SH,阿科力,20241118,阿科力：公司业绩短期承压，看好COC材料进口替代进程,点评,一般报告,长城证券,"肖亚平,林森",2026Q4,118400.0,,21700.0,19300.0,2.017,21.5,,19.2,13.5,买入,,,,2024-11-20 18:07:25
603722.SH,阿科力,20241118,阿科力：公司业绩短期承压，看好COC材料进口替代进程,点评,一般报告,长城证券,"肖亚平,林森",2025Q4,97200.0,,11600.0,10300.0,1.076,40.2,,12.3,24.8,买入,,,,2024-11-20 18:07:25
603722.SH,阿科力,20241118,阿科力：公司业绩短期承压，看好COC材料进口替代进程,点评,一般报告,长城证券,"肖亚平,林森",2024Q4,49100.0,,1200.0,1100.0,0.115,376.1,,1.4,109.1,买入,,,,2024-11-20 18:07:25
300015.SZ,爱尔眼科,20241118,爱尔眼科公司跟踪报告：强化国内+国际双循环，稳步推进“1+8+N”战略,点评,一般报告,方正证券,"周超泽,窦慧敏",2026Q4,2611300.0,,641300.0,482300.0,0.52,28.8,,18.77,16.68,推荐,,,,2024-11-20 18:07:25
300015.SZ,爱尔眼科,20241118,爱尔眼科公司跟踪报告：强化国内+国际双循环，稳步推进“1+8+N”战略,点评,一般报告,方正证券,"周超泽,窦慧敏",2025Q4,2323800.0,,549800.0,413500.0,0.44,33.59,,18.07,19.19,推荐,,,,2024-11-20 18:07:25
300015.SZ,爱尔眼科,20241118,爱尔眼科公司跟踪报告：强化国内+国际双循环，稳步推进“1+8+N”战略,点评,一般报告,方正证券,"周超泽,窦慧敏",2024Q4,2082300.0,,483300.0,363500.0,0.39,38.21,,17.76,21.57,推荐,,,,2024-11-20 18:07:25
002170.SZ,芭田股份,20241118,芭田股份：3Q24业绩略有承压，小高寨磷矿产能释放,点评,首次关注,长城证券,"肖亚平,王彤",2025Q4,451600.0,,62200.0,52800.0,0.59,14.2,,17.1,9.8,买入,,,,2024-11-20 18:07:25
002170.SZ,芭田股份,20241118,芭田股份：3Q24业绩略有承压，小高寨磷矿产能释放,点评,首次关注,长城证券,"肖亚平,王彤",2026Q4,519100.0,,83100.0,69000.0,0.77,10.9,,18.5,7.1,买入,,,,2024-11-20 18:07:25
002170.SZ,芭田股份,20241118,芭田股份：3Q24业绩略有承压，小高寨磷矿产能释放,点评,首次关注,长城证券,"肖亚平,王彤",2024Q4,347600.0,,36000.0,30000.0,0.34,25.0,,11.5,14.4,买入,,,,2024-11-20 18:07:25
601689.SH,拓普集团,20241118,拓普集团点评报告：Q3业绩持续向好，平台化、国际化稳步推进,点评,一般报告,浙商证券,"刘巍,郑景毅,张逸辰",2026Q4,4218600.0,,533100.0,466300.0,2.77,18.42,,21.97,12.29,买入,,,,2024-11-20 18:07:25
601689.SH,拓普集团,20241118,拓普集团点评报告：Q3业绩持续向好，平台化、国际化稳步推进,点评,一般报告,浙商证券,"刘巍,郑景毅,张逸辰",2025Q4,3456600.0,,431300.0,376100.0,2.23,22.83,,21.01,15.12,买入,,,,2024-11-20 18:07:25
601689.SH,拓普集团,20241118,拓普集团点评报告：Q3业绩持续向好，平台化、国际化稳步推进,点评,一般报告,浙商证券,"刘巍,郑景毅,张逸辰",2024Q4,2734800.0,,334000.0,293400.0,1.74,29.27,,19.38,19.18,买入,,,,2024-11-20 18:07:25
002916.SZ,深南电路,20241118,深南电路：24Q3业绩实现稳健增长，封装基板产品技术升级不断加快,点评,一般报告,长城证券,"侯宾,姚久花,李心怡",2026Q4,2378900.0,,307600.0,300200.0,5.85,15.7,,15.6,10.0,买入,,,,2024-11-20 18:07:25
002916.SZ,深南电路,20241118,深南电路：24Q3业绩实现稳健增长，封装基板产品技术升级不断加快,点评,一般报告,长城证券,"侯宾,姚久花,李心怡",2025Q4,2060000.0,,256300.0,248700.0,4.85,18.9,,14.8,12.2,买入,,,,2024-11-20 18:07:25
002916.SZ,深南电路,20241118,深南电路：24Q3业绩实现稳健增长，封装基板产品技术升级不断加快,点评,一般报告,长城证券,"侯宾,姚久花,李心怡",2024Q4,1752500.0,,214200.0,205200.0,4.0,22.9,,13.9,14.7,买入,,,,2024-11-20 18:07:25
832469.BJ,富恒新材,20241118,富恒新材：关注消费电子、汽车、家电改性塑料产品结构，2024Q1－3营收＋45.86％——北交所信息更新,点评,一般报告,开源证券,诸海滨,2026Q4,104400.0,,9900.0,8400.0,0.6,21.8,,13.2,13.2,增持,,,,2024-11-20 18:07:25
832469.BJ,富恒新材,20241118,富恒新材：关注消费电子、汽车、家电改性塑料产品结构，2024Q1－3营收＋45.86％——北交所信息更新,点评,一般报告,开源证券,诸海滨,2025Q4,89200.0,,8400.0,7200.0,0.51,25.6,,12.7,15.9,增持,,,,2024-11-20 18:07:25
832469.BJ,富恒新材,20241118,富恒新材：关注消费电子、汽车、家电改性塑料产品结构，2024Q1－3营收＋45.86％——北交所信息更新,点评,一般报告,开源证券,诸海滨,2024Q4,74300.0,,6900.0,5800.0,0.41,31.4,,11.7,21.2,增持,,,,2024-11-20 18:07:25
600961.SH,株冶集团,20241118,株冶集团：重申株冶集团的投资价值,深度,一般报告,中邮证券,"李帅华,杨丰源",2026Q4,2145400.0,,124900.0,102949.0,0.96,8.56,,15.9,5.31,买入,,,,2024-11-19 18:07:26
600961.SH,株冶集团,20241118,株冶集团：重申株冶集团的投资价值,深度,一般报告,中邮证券,"李帅华,杨丰源",2025Q4,2064900.0,,114300.0,94249.0,0.88,9.35,,17.4,6.32,买入,,,,2024-11-19 18:07:26
600961.SH,株冶集团,20241118,株冶集团：重申株冶集团的投资价值,深度,一般报告,中邮证券,"李帅华,杨丰源",2024Q4,1998700.0,,100400.0,82771.0,0.77,10.64,,18.5,7.61,买入,,,,2024-11-19 18:07:26
300888.SZ,稳健医疗,20241118,中信证券每日盈利预测,非个股,一般报告,中信证券,"冯重光,郑一鸣,郑逸坤,张政,杨奕成",2026Q4,1256500.0,,,129800.0,2.23,,,9.2,,买入,,37.0,,2024-11-19 18:07:26
600779.SH,水井坊,20241118,一石入水，浪起千层——2025年度食饮行业投资策略,非个股,一般报告,财通证券,"吴文德,赵婕,任金星,王子昂",2026Q4,567800.0,,,152300.0,3.119,,,,,无,,,,2024-11-19 18:07:26
601168.SH,西部矿业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2024Q4,,,,2637981.0,11.07,,,,,买入,,,,2024-11-19 18:07:26
601168.SH,西部矿业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2025Q4,,,,1930230.0,8.1,,,,,买入,,,,2024-11-19 18:07:26
601600.SH,中国铝业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2024Q4,,,,22183353.089,12.93,,,,,增持,,,,2024-11-19 18:07:26
601600.SH,中国铝业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2025Q4,,,,14617337.07,8.52,,,,,增持,,,,2024-11-19 18:07:26
002466.SZ,天齐锂业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2024Q4,,,,193664.147,1.18,,,,,中性,,,,2024-11-19 18:07:26
002466.SZ,天齐锂业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2025Q4,,,,221564.914,1.35,,,,,中性,,,,2024-11-19 18:07:26
002466.SZ,天齐锂业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2026Q4,,,,252748.124,1.54,,,,,中性,,,,2024-11-19 18:07:26
002460.SZ,赣锋锂业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2024Q4,,,,108927.06,0.54,,,,,中性,,,,2024-11-19 18:07:26
002460.SZ,赣锋锂业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2025Q4,,,,123047.235,0.61,,,,,中性,,,,2024-11-19 18:07:26
002460.SZ,赣锋锂业,20241118,有色金属：降息预期走弱美元走强，金属价格调整（20241111－20241115）,非个股,一般报告,太平洋证券,"刘强,梁必果,谭甘露,钟欣材",2026Q4,,,,137167.409,0.68,,,,,中性,,,,2024-11-19 18:07:26
603198.SH,迎驾贡酒,20241118,一石入水，浪起千层——2025年度食饮行业投资策略,非个股,一般报告,财通证券,"吴文德,赵婕,任金星,王子昂",2024Q4,774100.0,,,270400.0,3.38,,,,,无,,,,2024-11-19 18:07:26
603198.SH,迎驾贡酒,20241118,一石入水，浪起千层——2025年度食饮行业投资策略,非个股,一般报告,财通证券,"吴文德,赵婕,任金星,王子昂",2025Q4,885900.0,,,312000.0,3.9,,,,,无,,,,2024-11-19 18:07:26
603198.SH,迎驾贡酒,20241118,一石入水，浪起千层——2025年度食饮行业投资策略,非个股,一般报告,财通证券,"吴文德,赵婕,任金星,王子昂",2026Q4,1022500.0,,,361200.0,4.515,,,,,无,,,,2024-11-19 18:07:26
600779.SH,水井坊,20241118,一石入水，浪起千层——2025年度食饮行业投资策略,非个股,一般报告,财通证券,"吴文德,赵婕,任金星,王子昂",2024Q4,503700.0,,,134500.0,2.754,,,,,无,,,,2024-11-19 18:07:26
002050.SZ,三花智控,20241118,电力设备与新能源：工控静待拐点，人形机器人量产渐近,非个股,一般报告,华泰证券,"申建国,边文姣,陈爽",2026Q4,3740000.0,,,460000.0,1.22,,,,,增持,,24.84,,2024-11-19 18:07:26
