ts_code,trade_date,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
002120.SZ,20231012,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.65,40.49
002120.SZ,20231011,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.65,40.36
002120.SZ,20231010,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.65,40.18
002120.SZ,20231009,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.66,46.8
002120.SZ,20230928,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.66,39.88
002120.SZ,20230927,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.66,14.84
002120.SZ,20230926,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.67,14.66
002120.SZ,20230925,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.67,14.37
002120.SZ,20230922,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.67,38.57
002120.SZ,20230921,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.68,38.56
002120.SZ,20230920,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.69,44.08
002120.SZ,20230919,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.69,60.3
002120.SZ,20230918,1.2,29.8,9.2,9.6,10.0,11.4,14.4,10.69,60.18
002120.SZ,20230915,1.2,29.8,9.2,9.6,10.0,11.6,14.4,10.68,51.01
002120.SZ,20230914,1.2,29.8,9.2,9.6,10.0,11.6,14.4,10.69,59.97
002120.SZ,20230913,1.2,29.8,9.2,9.6,10.0,11.6,14.4,10.68,59.92
002120.SZ,20230912,1.2,29.8,9.2,9.6,10.0,11.6,14.4,10.68,69.66
002120.SZ,20230911,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.68,78.19
002120.SZ,20230908,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.67,70.71
002120.SZ,20230907,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.67,61.22
002120.SZ,20230906,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.67,70.75
002120.SZ,20230905,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.67,77.91
002120.SZ,20230904,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.66,63.9
002120.SZ,20230901,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.66,43.7
002120.SZ,20230831,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.67,43.6
002120.SZ,20230830,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.66,43.49
002120.SZ,20230829,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.67,43.39
002120.SZ,20230828,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.67,16.49
002120.SZ,20230825,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.67,16.58
002120.SZ,20230824,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.68,16.36
002120.SZ,20230823,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.68,16.22
002120.SZ,20230822,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.68,42.31
002120.SZ,20230821,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.68,42.04
002120.SZ,20230818,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.69,46.87
002120.SZ,20230817,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.69,53.15
002120.SZ,20230816,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.69,52.98
002120.SZ,20230815,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.69,52.93
002120.SZ,20230814,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.69,53.01
002120.SZ,20230811,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.69,60.89
002120.SZ,20230810,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.69,69.67
002120.SZ,20230809,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.69,61.46
002120.SZ,20230808,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.68,76.22
002120.SZ,20230807,1.2,29.8,9.2,9.4,10.0,11.6,14.4,10.68,76.23
002120.SZ,20230804,1.2,29.8,9.2,9.4,9.8,11.6,14.4,10.67,76.19
002120.SZ,20230803,1.2,29.8,9.2,9.4,9.8,11.6,14.4,10.67,76.14
002120.SZ,20230802,1.2,29.8,9.2,9.4,9.8,11.6,14.4,10.67,64.64
002120.SZ,20230801,1.2,29.8,9.2,9.4,9.8,11.6,14.4,10.66,71.42
002120.SZ,20230731,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.66,58.46
002120.SZ,20230728,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.66,53.53
002120.SZ,20230727,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.67,53.5
002120.SZ,20230726,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.67,49.03
002120.SZ,20230725,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.67,53.07
002120.SZ,20230724,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.68,19.45
002120.SZ,20230721,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.68,19.34
002120.SZ,20230720,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.69,19.2
002120.SZ,20230719,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.69,19.09
002120.SZ,20230718,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.69,48.1
002120.SZ,20230717,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.7,18.73
002120.SZ,20230714,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.71,9.36
002120.SZ,20230713,1.2,29.8,9.2,9.4,9.8,11.8,14.4,10.71,18.1
002120.SZ,20230712,1.2,29.8,9.2,9.4,10.0,11.8,14.4,10.72,9.22
002120.SZ,20230711,1.2,29.8,9.2,9.4,10.0,11.8,14.4,10.72,17.28
002120.SZ,20230710,1.2,29.8,9.2,9.4,10.0,11.8,14.4,10.73,17.02
002120.SZ,20230707,1.2,29.8,9.2,9.4,10.0,11.8,14.4,10.73,9.24
002120.SZ,20230706,1.2,29.8,9.2,9.4,10.0,11.8,14.4,10.73,9.04
002120.SZ,20230705,1.2,29.8,9.2,9.4,10.0,11.8,14.4,10.73,16.14
002120.SZ,20230704,1.2,29.8,9.2,9.4,10.0,11.8,14.4,10.74,15.81
002120.SZ,20230703,1.2,29.8,9.2,9.4,10.0,11.8,14.4,10.74,15.5
002120.SZ,20230630,1.2,29.8,9.2,9.4,10.0,11.8,14.4,10.74,8.94
002120.SZ,20230629,1.2,29.8,9.2,9.6,10.0,11.8,14.4,10.75,8.73
002120.SZ,20230628,1.2,29.8,9.2,9.6,10.0,11.8,14.4,10.76,14.02
002120.SZ,20230627,1.2,29.8,9.2,9.6,10.0,11.8,14.4,10.76,8.01
002120.SZ,20230626,1.2,29.8,9.2,9.6,10.0,11.8,14.4,10.77,7.85
002120.SZ,20230621,1.2,29.8,9.2,9.6,10.0,11.8,14.4,10.78,7.69
002120.SZ,20230620,1.2,29.8,9.6,9.6,10.2,12.0,14.6,10.89,37.92
002120.SZ,20230619,1.2,29.8,9.6,9.6,10.2,12.0,14.6,10.9,37.73
002120.SZ,20230616,1.2,29.8,9.6,9.6,10.2,12.0,14.6,10.9,41.2
002120.SZ,20230615,1.2,29.8,9.6,9.6,10.2,12.0,14.6,10.9,41.02
002120.SZ,20230614,1.2,29.8,9.6,9.6,10.2,12.0,14.6,10.91,38.33
002120.SZ,20230613,1.2,29.8,9.4,9.6,10.2,12.0,14.6,10.91,38.32
002120.SZ,20230612,1.2,29.8,9.4,9.6,10.2,12.0,14.6,10.91,38.3
002120.SZ,20230609,1.2,29.8,9.4,9.6,10.2,12.0,14.6,10.92,39.73
002120.SZ,20230608,1.2,29.8,9.4,9.6,10.2,12.0,14.6,10.91,39.6
002120.SZ,20230607,1.2,29.8,9.4,9.6,10.2,12.0,14.6,10.91,39.44
002120.SZ,20230606,1.2,29.8,10.0,10.2,11.0,13.0,17.2,11.79,1.11
002120.SZ,20230605,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.19,2.78
002120.SZ,20230602,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.21,17.55
002120.SZ,20230601,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.21,7.0
002120.SZ,20230531,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.21,6.85
002120.SZ,20230530,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.22,16.6
002120.SZ,20230529,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.22,16.32
002120.SZ,20230526,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.23,28.03
002120.SZ,20230525,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.23,27.95
002120.SZ,20230524,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.23,27.77
002120.SZ,20230523,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.23,38.67
002120.SZ,20230522,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.24,47.46
002120.SZ,20230519,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.24,39.05
002120.SZ,20230518,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.24,28.19
002120.SZ,20230517,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.24,28.0
002120.SZ,20230516,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.25,38.31
002120.SZ,20230515,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.25,38.06
002120.SZ,20230512,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.25,27.96
002120.SZ,20230511,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.25,28.05
002120.SZ,20230510,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.26,28.03
002120.SZ,20230509,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.26,17.4
002120.SZ,20230508,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.27,27.51
002120.SZ,20230505,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.27,36.41
002120.SZ,20230504,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.27,44.76
002120.SZ,20230428,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.28,44.68
002120.SZ,20230427,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.28,36.85
002120.SZ,20230426,1.2,29.8,11.0,11.2,12.0,14.6,20.6,13.28,36.45
002120.SZ,20230425,1.2,29.8,11.0,11.2,12.2,14.8,20.6,13.3,7.62
002120.SZ,20230424,1.2,29.8,11.0,11.2,12.2,14.8,20.6,13.31,17.6
002120.SZ,20230421,1.2,29.8,11.0,11.2,12.2,14.8,20.8,13.31,17.23
002120.SZ,20230420,1.2,29.8,11.0,11.2,12.2,14.8,20.6,13.33,25.97
002120.SZ,20230419,1.2,29.8,11.0,11.2,12.2,14.8,20.6,13.34,41.11
002120.SZ,20230418,1.2,29.8,11.0,11.2,12.2,14.8,20.6,13.35,47.5
002120.SZ,20230417,1.2,29.8,11.0,11.2,12.4,14.8,20.6,13.4,18.41
002120.SZ,20230414,1.2,29.8,11.2,11.4,12.4,15.0,20.8,13.49,4.58
002120.SZ,20230413,1.2,29.8,11.2,11.4,12.4,15.0,20.8,13.5,4.28
002120.SZ,20230412,1.2,29.8,11.2,11.4,12.4,15.0,20.8,13.51,13.59
002120.SZ,20230411,1.2,29.8,11.2,11.4,12.4,15.2,20.8,13.54,20.44
002120.SZ,20230410,1.2,29.8,11.2,11.4,12.4,15.2,20.8,13.55,20.07
002120.SZ,20230407,1.2,29.8,11.2,11.4,12.4,15.2,20.8,13.56,26.57
002120.SZ,20230406,1.2,29.8,11.2,11.4,12.4,15.2,20.8,13.59,13.44
002120.SZ,20230404,1.2,29.8,11.2,11.4,12.4,15.4,20.8,13.6,18.27
002120.SZ,20230403,1.2,29.8,11.2,11.4,12.6,15.4,20.8,13.62,17.54
002120.SZ,20230331,1.2,29.8,11.2,11.4,12.6,15.4,20.8,13.62,17.38
002120.SZ,20230330,1.2,29.8,11.2,11.4,12.6,15.4,20.8,13.63,13.28
002120.SZ,20230329,1.2,29.8,11.2,11.4,12.6,15.4,20.8,13.66,15.84
002120.SZ,20230328,1.2,29.8,11.2,11.4,12.6,15.4,20.8,13.67,15.5
002120.SZ,20230327,1.2,29.8,11.2,11.4,12.6,15.4,20.8,13.69,15.03
002120.SZ,20230324,1.2,29.8,11.2,11.6,12.6,15.6,20.8,13.71,19.43
002120.SZ,20230323,1.2,29.8,11.2,11.6,12.6,15.6,20.8,13.72,26.52
002120.SZ,20230322,1.2,29.8,11.2,11.4,12.6,15.6,20.8,13.72,26.14
002120.SZ,20230321,1.2,29.8,11.2,11.4,12.6,15.6,20.8,13.72,25.9
002120.SZ,20230320,1.2,29.8,11.2,11.4,12.6,15.6,20.8,13.74,19.88
002120.SZ,20230317,1.2,29.8,11.2,11.4,12.6,15.6,20.8,13.76,36.59
002120.SZ,20230316,1.2,29.8,11.2,11.4,12.8,15.6,20.8,13.76,36.57
002120.SZ,20230315,1.2,29.8,11.2,11.4,12.8,15.8,20.8,13.76,43.86
002120.SZ,20230314,1.2,29.8,11.2,11.4,12.8,15.8,20.8,13.77,37.26
002120.SZ,20230313,1.2,29.8,11.2,11.4,12.8,15.8,20.8,13.77,48.82
002120.SZ,20230310,1.2,29.8,11.0,11.4,12.8,15.8,20.8,13.79,27.11
002120.SZ,20230309,1.2,29.8,11.0,11.2,12.8,15.8,20.8,13.8,32.84
002120.SZ,20230308,1.2,29.8,11.0,11.2,12.8,15.8,20.8,13.8,32.62
002120.SZ,20230307,1.2,29.8,11.0,11.2,12.8,15.8,20.8,13.81,32.29
002120.SZ,20230306,1.2,29.8,11.0,11.2,12.8,15.8,20.8,13.82,35.52
002120.SZ,20230303,1.2,29.8,11.0,11.2,12.8,16.0,20.8,13.82,40.84
002120.SZ,20230302,1.2,29.8,11.0,11.2,12.8,16.0,20.8,13.82,40.67
002120.SZ,20230301,1.2,29.8,11.0,11.2,12.8,16.0,20.8,13.83,40.39
002120.SZ,20230228,1.2,29.8,11.0,11.2,13.0,16.0,20.8,13.83,40.29
002120.SZ,20230227,1.2,29.8,11.0,11.2,13.0,16.0,20.8,13.83,40.09
002120.SZ,20230224,1.2,29.8,11.0,11.2,13.0,16.0,20.8,13.84,44.24
002120.SZ,20230223,1.2,29.8,11.0,11.2,13.0,16.0,20.8,13.84,44.16
002120.SZ,20230222,1.2,29.8,11.0,11.2,13.0,16.2,20.8,13.85,40.33
002120.SZ,20230221,1.2,29.8,11.0,11.2,13.0,16.2,20.8,13.86,40.21
002120.SZ,20230220,1.2,29.8,11.0,11.2,13.0,16.2,20.8,13.86,39.94
002120.SZ,20230217,1.2,29.8,11.0,11.2,13.0,16.2,20.8,13.88,39.06
002120.SZ,20230216,1.2,29.8,11.0,11.2,13.2,16.2,20.8,13.88,41.85
002120.SZ,20230215,1.2,29.8,11.0,11.2,13.2,16.4,20.8,13.89,52.53
002120.SZ,20230214,1.2,29.8,11.0,11.2,13.2,16.4,20.8,13.88,57.49
002120.SZ,20230213,1.2,29.8,11.0,11.2,13.0,16.4,20.8,13.88,66.56
002120.SZ,20230210,1.2,29.8,11.0,11.2,13.0,16.4,20.8,13.87,66.58
002120.SZ,20230209,1.2,29.8,11.0,11.2,13.0,16.4,20.8,13.86,71.48
002120.SZ,20230208,1.2,29.8,11.0,11.2,13.0,16.4,20.8,13.85,71.86
002120.SZ,20230207,1.2,29.8,11.0,11.2,13.0,16.4,20.8,13.85,75.49
002120.SZ,20230206,1.2,29.8,11.0,11.2,13.0,16.4,20.8,13.84,72.3
002120.SZ,20230203,1.2,29.8,11.0,11.2,13.0,16.4,20.8,13.83,75.47
002120.SZ,20230202,1.2,29.8,11.0,11.2,13.0,16.4,20.8,13.81,80.02
002120.SZ,20230201,1.2,29.8,11.0,11.2,12.8,16.4,20.8,13.8,80.23
002120.SZ,20230131,1.2,29.8,11.0,11.2,12.8,16.6,20.8,13.76,78.16
002120.SZ,20230130,1.2,29.8,11.0,11.2,12.8,16.6,20.8,13.75,56.24
002120.SZ,20230120,1.2,29.8,11.0,11.2,12.8,16.6,20.8,13.74,56.26
002120.SZ,20230119,1.2,29.8,11.0,11.2,12.8,16.6,20.8,13.74,53.75
002120.SZ,20230118,1.2,29.8,11.0,11.2,12.8,16.6,20.8,13.74,53.5
002120.SZ,20230117,1.2,29.8,11.0,11.2,12.6,16.6,20.8,13.74,53.4
002120.SZ,20230116,1.2,29.8,11.0,11.2,12.6,16.6,20.8,13.74,58.16
002120.SZ,20230113,1.2,29.8,11.0,11.2,12.6,16.6,20.8,13.74,54.13
002120.SZ,20230112,1.2,29.8,11.0,11.2,12.6,16.6,20.8,13.74,51.6
002120.SZ,20230111,1.2,29.8,11.0,11.2,12.6,16.6,20.8,13.74,53.93
002120.SZ,20230110,1.2,29.8,11.0,11.2,12.4,16.8,20.8,13.74,53.86
002120.SZ,20230109,1.2,29.8,11.0,11.2,12.4,16.8,20.8,13.74,56.97
002120.SZ,20230106,1.2,29.8,11.0,11.2,12.4,16.8,20.8,13.74,57.1
002120.SZ,20230105,1.2,29.8,11.0,11.2,12.2,16.8,20.8,13.73,64.61
002120.SZ,20230104,1.2,29.8,11.0,11.2,12.2,16.8,20.8,13.72,64.82
002120.SZ,20230103,1.2,29.8,11.0,11.2,12.2,16.8,20.8,13.71,73.24
002120.SZ,20221230,1.2,29.8,11.0,11.2,12.2,16.8,20.8,13.71,69.43
002120.SZ,20221229,1.2,29.8,11.0,11.2,12.2,16.8,20.8,13.7,69.53
002120.SZ,20221228,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.69,73.07
002120.SZ,20221227,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.68,76.79
002120.SZ,20221226,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.67,70.88
002120.SZ,20221223,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.66,74.12
002120.SZ,20221222,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.65,74.2
002120.SZ,20221221,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.63,63.49
002120.SZ,20221220,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.63,65.89
002120.SZ,20221219,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.62,68.55
002120.SZ,20221216,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.61,72.08
002120.SZ,20221215,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.61,72.06
002120.SZ,20221214,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.59,75.4
002120.SZ,20221213,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.57,73.31
002120.SZ,20221212,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.56,69.14
002120.SZ,20221209,1.2,29.8,11.0,11.2,12.0,16.8,20.8,13.55,70.9
002120.SZ,20221208,1.2,29.8,11.0,11.2,12.0,17.0,20.8,13.53,74.28
002120.SZ,20221207,1.2,29.8,11.0,11.2,12.0,17.0,20.8,13.52,73.51
002120.SZ,20221206,1.2,29.8,11.0,11.2,11.8,17.0,20.8,13.49,72.43
002120.SZ,20221205,1.2,29.8,11.0,11.2,11.8,17.0,20.8,13.48,71.43
002120.SZ,20221202,1.2,29.8,11.0,11.2,11.8,17.0,20.8,13.47,69.43
002120.SZ,20221201,1.2,29.8,11.0,11.2,11.8,17.0,20.8,13.47,69.31
002120.SZ,20221130,1.2,29.8,11.0,11.2,11.8,17.0,20.8,13.49,64.92
002120.SZ,20221129,1.2,29.8,11.0,11.2,11.8,17.2,20.8,13.49,54.94
002120.SZ,20221128,1.2,29.8,11.0,11.2,11.8,17.2,20.8,13.52,32.25
002120.SZ,20221125,1.2,29.8,11.2,11.2,12.0,17.4,21.4,13.85,26.89
002120.SZ,20221124,1.2,29.8,11.2,11.2,12.0,17.4,21.4,13.86,26.48
002120.SZ,20221123,1.2,29.8,11.2,11.2,12.0,17.4,21.4,13.87,23.46
002120.SZ,20221122,1.2,29.8,11.6,11.6,12.4,18.0,22.6,14.73,16.55
002120.SZ,20221121,1.2,29.8,11.6,11.6,12.4,18.0,22.8,14.74,16.13
002120.SZ,20221118,1.2,29.8,11.6,11.6,12.4,18.2,22.6,14.77,44.34
002120.SZ,20221117,1.2,29.8,11.6,11.6,12.4,18.2,22.8,14.79,44.37
002120.SZ,20221116,1.2,29.8,11.6,11.6,12.6,18.2,22.8,14.8,49.77
002120.SZ,20221115,1.2,29.8,11.6,11.6,12.8,18.2,22.8,14.83,45.15
002120.SZ,20221114,1.2,29.8,11.6,11.6,13.0,18.2,22.8,14.87,30.35
002120.SZ,20221111,1.2,29.8,11.6,11.6,13.2,18.2,22.8,14.89,43.99
002120.SZ,20221110,1.2,29.8,11.6,11.6,13.6,18.2,22.6,14.94,31.1
002120.SZ,20221109,1.2,29.8,11.6,11.6,13.8,18.2,22.8,14.95,43.35
002120.SZ,20221108,1.2,29.8,11.6,11.6,14.0,18.2,22.8,14.97,42.97
002120.SZ,20221107,1.2,29.8,11.6,11.6,14.2,18.2,22.8,15.0,44.51
002120.SZ,20221104,1.2,29.8,11.6,11.6,14.4,18.4,22.6,15.03,43.01
002120.SZ,20221103,1.2,29.8,11.6,11.6,14.6,18.4,22.8,15.09,2.88
002120.SZ,20221102,1.2,29.8,11.6,11.6,14.8,18.4,22.8,15.13,30.29
002120.SZ,20221101,1.2,29.8,11.6,11.6,15.0,18.4,22.8,15.23,15.18
002120.SZ,20221031,1.2,29.8,13.2,14.8,17.0,20.2,25.0,17.55,3.84
002120.SZ,20221028,1.2,29.8,13.4,14.8,17.0,20.2,25.0,17.58,9.47
002120.SZ,20221027,1.2,29.8,13.4,15.0,17.0,20.2,25.0,17.58,21.12
002120.SZ,20221026,1.2,29.8,13.4,15.0,17.0,20.2,25.0,17.6,17.81
002120.SZ,20221025,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.6,11.11
002120.SZ,20221024,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.61,10.89
002120.SZ,20221021,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.62,13.95
002120.SZ,20221020,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.62,16.5
002120.SZ,20221019,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.64,22.28
002120.SZ,20221018,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.64,22.06
002120.SZ,20221017,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.65,27.85
002120.SZ,20221014,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.66,18.96
002120.SZ,20221013,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.67,11.24
002120.SZ,20221012,1.2,29.8,13.2,15.0,17.0,20.2,25.0,17.68,10.85
002120.SZ,20221011,1.2,29.8,13.2,15.2,17.0,20.4,25.0,17.7,10.13
002120.SZ,20221010,1.2,29.8,13.2,15.2,17.0,20.4,25.0,17.72,12.37
002120.SZ,20220930,1.2,29.8,13.2,15.2,17.0,20.4,25.0,17.73,16.25
002120.SZ,20220929,1.2,29.8,13.2,15.2,17.0,20.4,25.0,17.74,18.62
002120.SZ,20220928,1.2,29.8,13.2,15.2,17.0,20.4,25.0,17.74,24.18
002120.SZ,20220927,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.75,30.35
002120.SZ,20220926,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.75,21.6
002120.SZ,20220923,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.76,23.86
002120.SZ,20220922,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.76,29.42
002120.SZ,20220921,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.77,48.52
002120.SZ,20220920,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.76,42.93
002120.SZ,20220919,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.77,61.9
002120.SZ,20220916,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.76,57.79
002120.SZ,20220915,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.76,65.35
002120.SZ,20220914,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.76,70.88
002120.SZ,20220913,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.75,68.63
002120.SZ,20220909,1.2,29.8,13.2,15.2,17.2,20.4,25.0,17.74,66.22
002120.SZ,20220908,1.2,29.8,13.2,15.0,17.0,20.4,25.0,17.74,54.77
002120.SZ,20220907,1.2,29.8,13.2,15.0,17.0,20.4,25.0,17.73,50.2
002120.SZ,20220906,1.2,29.8,13.2,15.0,17.0,20.4,25.0,17.74,54.59
002120.SZ,20220905,1.2,29.8,13.2,15.0,17.0,20.4,25.0,17.73,54.54
002120.SZ,20220902,1.2,29.8,13.2,15.0,17.0,20.4,25.0,17.73,50.4
002120.SZ,20220901,1.2,29.8,13.2,15.0,17.0,20.4,25.0,17.72,58.56
002120.SZ,20220831,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.72,35.37
002120.SZ,20220830,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.73,45.99
002120.SZ,20220829,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.72,50.77
002120.SZ,20220826,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.73,58.07
002120.SZ,20220825,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.72,58.34
002120.SZ,20220824,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.72,55.01
002120.SZ,20220823,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.71,61.51
002120.SZ,20220822,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.71,69.07
002120.SZ,20220819,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.69,71.84
002120.SZ,20220818,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.69,72.12
002120.SZ,20220817,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.68,70.09
002120.SZ,20220816,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.67,57.05
002120.SZ,20220815,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.67,57.19
002120.SZ,20220812,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.67,57.52
002120.SZ,20220811,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.67,57.62
002120.SZ,20220810,1.2,29.8,13.0,15.0,17.0,20.4,25.0,17.66,37.93
002120.SZ,20220809,1.2,29.8,13.0,14.8,17.0,20.4,25.0,17.67,53.86
002120.SZ,20220808,1.2,29.8,13.0,14.8,17.0,20.4,25.0,17.66,43.65
002120.SZ,20220805,1.2,29.8,13.0,14.8,17.0,20.4,25.0,17.66,49.05
002120.SZ,20220804,1.2,29.8,12.8,14.8,17.0,20.4,25.0,17.66,49.03
002120.SZ,20220803,1.2,29.8,12.8,14.8,17.0,20.4,25.0,17.65,56.48
002120.SZ,20220802,1.2,29.8,12.8,14.8,17.0,20.4,25.0,17.66,61.88
002120.SZ,20220801,1.2,29.8,12.8,14.8,17.0,20.4,25.0,17.65,64.54
002120.SZ,20220729,1.2,29.8,12.8,14.8,16.8,20.4,25.0,17.64,62.19
002120.SZ,20220728,1.2,29.8,12.8,14.8,16.8,20.4,25.0,17.64,66.55
002120.SZ,20220727,1.2,29.8,12.8,14.8,16.8,20.4,25.0,17.63,70.65
002120.SZ,20220726,1.2,29.8,12.8,14.8,16.8,20.4,25.0,17.63,70.66
002120.SZ,20220725,1.2,29.8,12.8,14.8,16.8,20.4,25.0,17.61,70.7
002120.SZ,20220722,1.2,29.8,12.8,14.8,16.8,20.4,25.0,17.6,73.08
